SID,CID,SCORE,TID,NAME,SEX,AGE,BIRTHDAY,DNAME,CLASS
200900133534,300050,88.0,100088,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300035,87.0,100087,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300125,86.0,100086,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300061,85.0,100085,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300076,84.0,100084,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300067,83.0,100083,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300072,82.0,100082,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300131,81.0,100081,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300068,80.0,100080,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300137,79.0,100079,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300094,78.0,100078,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300057,77.0,100077,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300044,76.0,100076,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300118,75.0,100075,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300066,74.0,100074,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300036,73.0,100073,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300077,72.0,100072,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300121,71.0,100071,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300097,70.0,100070,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300080,69.0,100069,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300053,68.0,100068,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300114,67.0,100067,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300110,66.0,100066,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300034,65.0,100065,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300138,64.0,100064,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300079,63.0,100063,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300140,62.0,100062,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300104,61.0,100061,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300046,60.0,100060,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300109,60.0,100059,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300130,60.0,100058,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300099,60.0,100057,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300136,60.0,100056,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300014,60.0,100055,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300017,60.0,100054,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300073,60.0,100053,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300075,60.0,100052,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300030,60.0,100051,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300113,60.0,100050,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300086,60.0,100049,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300078,60.0,100048,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300062,60.0,100047,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300074,60.0,100046,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300127,60.0,100045,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300103,60.0,100043,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300092,60.0,100042,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300105,60.0,100041,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300108,60.0,100040,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300051,60.0,100039,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300012,60.0,100038,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300027,60.0,100037,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300090,60.0,100036,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300045,60.0,100035,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300100,60.0,100034,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300031,60.0,100033,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300070,60.0,100032,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300059,60.0,100031,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300001,60.0,100030,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300060,60.0,100029,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300026,60.0,100028,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300040,60.0,100027,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300041,60.0,100026,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300111,60.0,100025,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300093,60.0,100024,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300082,60.0,100023,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300102,60.0,100022,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300019,60.0,100021,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300129,60.0,100020,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300002,60.0,100019,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300005,60.0,100018,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300112,60.0,100017,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300025,60.0,100016,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300124,60.0,100015,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300029,60.0,100014,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300095,60.0,100013,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300089,60.0,100012,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300022,60.0,100011,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300071,60.0,100010,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300119,60.0,100009,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300081,60.0,100008,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300083,60.0,100007,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300028,60.0,100006,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133534,300085,60.0,100005,姜兴旺,女,18.0,34398.0,计算机科学与技术学院,2004
200900133547,300135,60.0,100003,郝建芳,,21.0,33386.0,,2004
200900133547,300122,60.0,100002,郝建芳,,21.0,33386.0,,2004
200900133547,300011,60.0,100001,郝建芳,,21.0,33386.0,,2004
200900133547,300016,75.0,100016,郝建芳,,21.0,33386.0,,2004
200900133547,300004,76.0,100004,郝建芳,,21.0,33386.0,,2004
200900133547,300032,60.0,100001,郝建芳,,21.0,33386.0,,2004
200900133547,300037,64.0,100006,郝建芳,,21.0,33386.0,,2004
200900133547,300007,91.0,100007,郝建芳,,21.0,33386.0,,2004
200900133547,300123,135.0,100135,郝建芳,,21.0,33386.0,,2004
200900133547,300139,134.0,100134,郝建芳,,21.0,33386.0,,2004
200900133547,300021,133.0,100133,郝建芳,,21.0,33386.0,,2004
200900133547,300091,132.0,100132,郝建芳,,21.0,33386.0,,2004
200900133547,300010,131.0,100131,郝建芳,,21.0,33386.0,,2004
200900133547,300042,130.0,100130,郝建芳,,21.0,33386.0,,2004
200900133547,300065,129.0,100129,郝建芳,,21.0,33386.0,,2004
200900133547,300126,128.0,100128,郝建芳,,21.0,33386.0,,2004
200900133547,300038,127.0,100127,郝建芳,,21.0,33386.0,,2004
200900133547,300115,126.0,100126,郝建芳,,21.0,33386.0,,2004
200900133547,300096,125.0,100125,郝建芳,,21.0,33386.0,,2004
200900133547,300055,124.0,100124,郝建芳,,21.0,33386.0,,2004
200900133547,300006,123.0,100123,郝建芳,,21.0,33386.0,,2004
200900133547,300008,122.0,100122,郝建芳,,21.0,33386.0,,2004
200900133547,300098,121.0,100121,郝建芳,,21.0,33386.0,,2004
200900133547,300049,120.0,100120,郝建芳,,21.0,33386.0,,2004
200900133547,300134,119.0,100119,郝建芳,,21.0,33386.0,,2004
200900133547,300063,118.0,100118,郝建芳,,21.0,33386.0,,2004
200900133547,300133,117.0,100117,郝建芳,,21.0,33386.0,,2004
200900133547,300069,116.0,100116,郝建芳,,21.0,33386.0,,2004
200900133547,300048,115.0,100115,郝建芳,,21.0,33386.0,,2004
200900133547,300054,114.0,100114,郝建芳,,21.0,33386.0,,2004
200900133547,300009,113.0,100113,郝建芳,,21.0,33386.0,,2004
200900133547,300024,112.0,100112,郝建芳,,21.0,33386.0,,2004
200900133547,300058,111.0,100111,郝建芳,,21.0,33386.0,,2004
200900133547,300018,110.0,100110,郝建芳,,21.0,33386.0,,2004
200900133547,300132,109.0,100109,郝建芳,,21.0,33386.0,,2004
200900133547,300116,108.0,100108,郝建芳,,21.0,33386.0,,2004
200900133547,300064,107.0,100107,郝建芳,,21.0,33386.0,,2004
200900133547,300117,106.0,100106,郝建芳,,21.0,33386.0,,2004
200900133547,300023,105.0,100105,郝建芳,,21.0,33386.0,,2004
200900133547,300084,104.0,100104,郝建芳,,21.0,33386.0,,2004
200900133547,300052,103.0,100103,郝建芳,,21.0,33386.0,,2004
200900133547,300120,102.0,100102,郝建芳,,21.0,33386.0,,2004
200900133547,300043,101.0,100101,郝建芳,,21.0,33386.0,,2004
200900133547,300020,100.0,100100,郝建芳,,21.0,33386.0,,2004
200900133547,300033,99.0,100099,郝建芳,,21.0,33386.0,,2004
200900133547,300039,98.0,100098,郝建芳,,21.0,33386.0,,2004
200900133547,300003,97.0,100097,郝建芳,,21.0,33386.0,,2004
200900133547,300088,96.0,100096,郝建芳,,21.0,33386.0,,2004
200900133547,300101,95.0,100095,郝建芳,,21.0,33386.0,,2004
200900133547,300107,94.0,100094,郝建芳,,21.0,33386.0,,2004
200900133547,300056,93.0,100093,郝建芳,,21.0,33386.0,,2004
200900133547,300128,92.0,100092,郝建芳,,21.0,33386.0,,2004
200900133547,300106,91.0,100091,郝建芳,,21.0,33386.0,,2004
200900133547,300087,90.0,100090,郝建芳,,21.0,33386.0,,2004
200900133547,300047,89.0,100089,郝建芳,,21.0,33386.0,,2004
200900133547,300050,88.0,100088,郝建芳,,21.0,33386.0,,2004
200900133547,300035,87.0,100087,郝建芳,,21.0,33386.0,,2004
200900133547,300125,86.0,100086,郝建芳,,21.0,33386.0,,2004
200900133547,300061,85.0,100085,郝建芳,,21.0,33386.0,,2004
200900133547,300076,84.0,100084,郝建芳,,21.0,33386.0,,2004
200900133547,300067,83.0,100083,郝建芳,,21.0,33386.0,,2004
200900133547,300072,82.0,100082,郝建芳,,21.0,33386.0,,2004
200900133547,300131,81.0,100081,郝建芳,,21.0,33386.0,,2004
200900133547,300068,80.0,100080,郝建芳,,21.0,33386.0,,2004
200900133547,300137,79.0,100079,郝建芳,,21.0,33386.0,,2004
200900133547,300094,78.0,100078,郝建芳,,21.0,33386.0,,2004
200900133547,300057,77.0,100077,郝建芳,,21.0,33386.0,,2004
200900133547,300044,76.0,100076,郝建芳,,21.0,33386.0,,2004
200900133547,300118,75.0,100075,郝建芳,,21.0,33386.0,,2004
200900133547,300066,74.0,100074,郝建芳,,21.0,33386.0,,2004
200900133547,300036,73.0,100073,郝建芳,,21.0,33386.0,,2004
200900133547,300077,72.0,100072,郝建芳,,21.0,33386.0,,2004
200900133547,300121,71.0,100071,郝建芳,,21.0,33386.0,,2004
200900133547,300097,70.0,100070,郝建芳,,21.0,33386.0,,2004
200900133547,300080,69.0,100069,郝建芳,,21.0,33386.0,,2004
200900133547,300053,68.0,100068,郝建芳,,21.0,33386.0,,2004
200900133547,300114,67.0,100067,郝建芳,,21.0,33386.0,,2004
200900133547,300110,66.0,100066,郝建芳,,21.0,33386.0,,2004
200900133547,300034,65.0,100065,郝建芳,,21.0,33386.0,,2004
200900133547,300138,64.0,100064,郝建芳,,21.0,33386.0,,2004
200900133547,300079,63.0,100063,郝建芳,,21.0,33386.0,,2004
200900133547,300140,62.0,100062,郝建芳,,21.0,33386.0,,2004
200900133547,300104,61.0,100061,郝建芳,,21.0,33386.0,,2004
200900133547,300046,60.0,100060,郝建芳,,21.0,33386.0,,2004
200900133547,300109,60.0,100059,郝建芳,,21.0,33386.0,,2004
200900133547,300130,60.0,100058,郝建芳,,21.0,33386.0,,2004
200900133547,300099,60.0,100057,郝建芳,,21.0,33386.0,,2004
200900133547,300136,60.0,100056,郝建芳,,21.0,33386.0,,2004
200900133547,300014,60.0,100055,郝建芳,,21.0,33386.0,,2004
200900133547,300017,60.0,100054,郝建芳,,21.0,33386.0,,2004
200900133547,300073,60.0,100053,郝建芳,,21.0,33386.0,,2004
200900133547,300075,60.0,100052,郝建芳,,21.0,33386.0,,2004
200900133547,300030,60.0,100051,郝建芳,,21.0,33386.0,,2004
200900133547,300113,60.0,100050,郝建芳,,21.0,33386.0,,2004
200900133547,300086,60.0,100049,郝建芳,,21.0,33386.0,,2004
200900133547,300078,60.0,100048,郝建芳,,21.0,33386.0,,2004
200900133547,300062,60.0,100047,郝建芳,,21.0,33386.0,,2004
200900133547,300074,60.0,100046,郝建芳,,21.0,33386.0,,2004
200900133547,300127,60.0,100045,郝建芳,,21.0,33386.0,,2004
200900133547,300015,60.0,100044,郝建芳,,21.0,33386.0,,2004
200900133547,300103,60.0,100043,郝建芳,,21.0,33386.0,,2004
200900133547,300092,60.0,100042,郝建芳,,21.0,33386.0,,2004
200900133547,300105,60.0,100041,郝建芳,,21.0,33386.0,,2004
200900133547,300108,60.0,100040,郝建芳,,21.0,33386.0,,2004
200900133547,300051,60.0,100039,郝建芳,,21.0,33386.0,,2004
200900133547,300012,60.0,100038,郝建芳,,21.0,33386.0,,2004
200900133547,300027,60.0,100037,郝建芳,,21.0,33386.0,,2004
200900133547,300090,60.0,100036,郝建芳,,21.0,33386.0,,2004
200900133547,300045,60.0,100035,郝建芳,,21.0,33386.0,,2004
200900133547,300100,60.0,100034,郝建芳,,21.0,33386.0,,2004
200900133547,300031,60.0,100033,郝建芳,,21.0,33386.0,,2004
200900133547,300070,60.0,100032,郝建芳,,21.0,33386.0,,2004
200900133547,300059,60.0,100031,郝建芳,,21.0,33386.0,,2004
200900133547,300001,60.0,100030,郝建芳,,21.0,33386.0,,2004
200900133547,300060,60.0,100029,郝建芳,,21.0,33386.0,,2004
200900133547,300026,60.0,100028,郝建芳,,21.0,33386.0,,2004
200900133547,300040,60.0,100027,郝建芳,,21.0,33386.0,,2004
200900133547,300041,60.0,100026,郝建芳,,21.0,33386.0,,2004
200900133547,300111,60.0,100025,郝建芳,,21.0,33386.0,,2004
200900133547,300093,60.0,100024,郝建芳,,21.0,33386.0,,2004
200900133547,300082,60.0,100023,郝建芳,,21.0,33386.0,,2004
200900133547,300102,60.0,100022,郝建芳,,21.0,33386.0,,2004
200900133547,300019,60.0,100021,郝建芳,,21.0,33386.0,,2004
200900133547,300129,60.0,100020,郝建芳,,21.0,33386.0,,2004
200900133547,300002,60.0,100019,郝建芳,,21.0,33386.0,,2004
200900133547,300005,60.0,100018,郝建芳,,21.0,33386.0,,2004
200900133547,300112,60.0,100017,郝建芳,,21.0,33386.0,,2004
200900133547,300025,60.0,100016,郝建芳,,21.0,33386.0,,2004
200900133547,300124,60.0,100015,郝建芳,,21.0,33386.0,,2004
200900133547,300029,60.0,100014,郝建芳,,21.0,33386.0,,2004
200900133547,300095,60.0,100013,郝建芳,,21.0,33386.0,,2004
200900133547,300089,60.0,100012,郝建芳,,21.0,33386.0,,2004
200900133547,300022,60.0,100011,郝建芳,,21.0,33386.0,,2004
200900133547,300071,60.0,100010,郝建芳,,21.0,33386.0,,2004
200900133547,300119,60.0,100009,郝建芳,,21.0,33386.0,,2004
200900133547,300081,60.0,100008,郝建芳,,21.0,33386.0,,2004
200900133547,300083,60.0,100007,郝建芳,,21.0,33386.0,,2004
200900133547,300028,60.0,100006,郝建芳,,21.0,33386.0,,2004
200900133547,300085,60.0,100005,郝建芳,,21.0,33386.0,,2004
200900133547,300013,60.0,100004,郝建芳,,21.0,33386.0,,2004
200900133559,300004,76.0,100004,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300032,60.0,100001,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300052,103.0,100103,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300084,104.0,100104,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300023,105.0,100105,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300117,106.0,100106,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300064,107.0,100107,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300116,108.0,100108,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300132,109.0,100109,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300018,110.0,100110,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300058,111.0,100111,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300024,112.0,100112,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300009,113.0,100113,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300054,114.0,100114,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300048,115.0,100115,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300069,116.0,100116,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300133,117.0,100117,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300063,118.0,100118,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300134,119.0,100119,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300049,120.0,100120,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300098,121.0,100121,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300008,122.0,100122,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300006,123.0,100123,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300055,124.0,100124,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300096,125.0,100125,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300115,126.0,100126,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300038,127.0,100127,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300126,128.0,100128,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300065,129.0,100129,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300042,130.0,100130,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300010,131.0,100131,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300120,102.0,100102,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300091,132.0,100132,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300021,133.0,100133,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300139,134.0,100134,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300123,135.0,100135,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300007,91.0,100007,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300037,64.0,100006,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300043,101.0,100101,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300020,100.0,100100,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300033,99.0,100099,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300039,98.0,100098,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300003,97.0,100097,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300088,96.0,100096,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300101,95.0,100095,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300107,94.0,100094,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300056,93.0,100093,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300128,92.0,100092,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300106,91.0,100091,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300087,90.0,100090,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300047,89.0,100089,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300050,88.0,100088,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300035,87.0,100087,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300125,86.0,100086,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300061,85.0,100085,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300076,84.0,100084,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300067,83.0,100083,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300072,82.0,100082,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300131,81.0,100081,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300068,80.0,100080,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300137,79.0,100079,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300094,78.0,100078,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300057,77.0,100077,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300044,76.0,100076,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300118,75.0,100075,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300066,74.0,100074,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300036,73.0,100073,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300077,72.0,100072,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300121,71.0,100071,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300097,70.0,100070,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300080,69.0,100069,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300053,68.0,100068,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300114,67.0,100067,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300110,66.0,100066,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300034,65.0,100065,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300138,64.0,100064,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300079,63.0,100063,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300140,62.0,100062,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300104,61.0,100061,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300046,60.0,100060,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300109,60.0,100059,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300130,60.0,100058,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300099,60.0,100057,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300136,60.0,100056,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300014,60.0,100055,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300017,60.0,100054,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300073,60.0,100053,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300075,60.0,100052,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300030,60.0,100051,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300113,60.0,100050,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300086,60.0,100049,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300078,60.0,100048,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300062,60.0,100047,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300074,60.0,100046,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300127,60.0,100045,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300015,60.0,100044,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300103,60.0,100043,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300092,60.0,100042,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300105,60.0,100041,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300108,60.0,100040,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300051,60.0,100039,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300012,60.0,100038,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300027,60.0,100037,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300090,60.0,100036,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300045,60.0,100035,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300100,60.0,100034,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300031,60.0,100033,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300070,60.0,100032,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300059,60.0,100031,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300001,60.0,100030,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300060,60.0,100029,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300026,60.0,100028,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300040,60.0,100027,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300041,60.0,100026,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300111,60.0,100025,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300093,60.0,100024,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300082,60.0,100023,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300102,60.0,100022,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300019,60.0,100021,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300129,60.0,100020,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300002,60.0,100019,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300005,60.0,100018,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300112,60.0,100017,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300025,60.0,100016,梁传录,,24.0,32295.0,公共卫生学院,2004
200900133559,300124,60.0,100015,梁传录,,24.0,32295.0,公共卫生学院,2004
